date,home_team,away_team,home_score,away_score,result_home,result_away,home_win_pct,away_win_pct,home_avg_ops,home_avg_era,home_avg_whip,away_avg_ops,away_avg_era,away_avg_whip
2025-06-02,Athletics,Minnesota Twins,4,10,0,1,0.32142857142857145,0.40625,0.7464285714285716,5.989928571428571,1.5637857142857143,0.6567187499999999,3.89646875,1.2044687500000002
2025-06-02,San Francisco Giants,San Diego Padres,0,1,0,1,0.6538461538461539,0.48148148148148145,0.7118076923076925,2.945807692307693,1.2401923076923076,0.6684814814814815,4.788037037037037,1.4064814814814812
2025-06-02,Chicago White Sox,Detroit Tigers,1,13,0,1,0.4444444444444444,0.5806451612903226,0.6368148148148148,3.671962962962963,1.2486296296296298,0.7065806451612902,3.7694193548387096,1.2090322580645165
2025-06-02,Cincinnati Reds,Milwaukee Brewers,2,3,0,1,0.5,0.4375,0.7032857142857144,3.892857142857143,1.1500357142857143,0.6978125000000002,4.67221875,1.4813124999999996
2025-06-02,Boston Red Sox,Los Angeles Angels,6,7,0,1,0.5333333333333333,0.48484848484848486,0.7438999999999999,3.847266666666667,1.4312999999999998,0.701939393939394,5.1620606060606065,1.5529090909090908
2025-06-02,Miami Marlins,Colorado Rockies,4,6,0,1,0.45161290322580644,0.0967741935483871,0.6863870967741936,4.689451612903225,1.380903225806451,0.5341612903225806,5.304451612903225,1.5129677419354837
2025-06-03,Los Angeles Dodgers,New York Mets,6,5,1,0,0.6774193548387096,0.4827586206896552,0.854,4.24516129032258,1.2945806451612907,0.6926551724137933,3.245931034482758,1.3381724137931035
2025-06-03,Athletics,Minnesota Twins,3,10,0,1,0.3103448275862069,0.42424242424242425,0.7465517241379311,6.128206896551724,1.582655172413793,0.6636363636363636,3.899606060606061,1.211727272727273
2025-06-03,San Francisco Giants,San Diego Padres,2,3,0,1,0.6296296296296297,0.5,0.7032592592592595,2.836703703703704,1.2164814814814815,0.6606071428571428,4.617035714285714,1.395535714285714
2025-06-03,Seattle Mariners,Baltimore Orioles,1,5,0,1,0.5333333333333333,0.3448275862068966,0.6606666666666666,3.9551666666666665,1.2894666666666665,0.6290689655172415,5.036620689655172,1.400689655172414
2025-06-03,Chicago White Sox,Detroit Tigers,8,1,1,0,0.42857142857142855,0.59375,0.6310714285714285,4.005107142857143,1.2833928571428572,0.7241249999999999,3.682875,1.1955625000000003
2025-06-03,Tampa Bay Rays,Texas Rangers,5,1,1,0,0.4864864864864865,0.3333333333333333,0.6977837837837839,3.3702702702702703,1.1744594594594593,0.642925925925926,4.071296296296297,1.2638148148148147
2025-06-03,Atlanta Braves,Arizona Diamondbacks,3,8,0,1,0.6071428571428571,0.48148148148148145,0.7232500000000001,2.93475,1.1543928571428572,0.7424074074074072,5.075407407407408,1.3433333333333333
2025-06-03,St. Louis Cardinals,Kansas City Royals,7,10,0,1,0.7037037037037037,0.42857142857142855,0.767111111111111,3.197296296296296,1.1025185185185187,0.6503928571428571,3.3045714285714283,1.2670714285714286
2025-06-03,Boston Red Sox,Los Angeles Angels,3,4,0,1,0.5161290322580645,0.5,0.747032258064516,3.916709677419355,1.4245483870967741,0.7066176470588236,5.186705882352942,1.5529999999999997
2025-06-03,Toronto Blue Jays,Philadelphia Phillies,3,8,0,1,0.625,0.6071428571428571,0.7808437500000002,4.31009375,1.2193125,0.7042857142857145,3.6226428571428566,1.2985357142857143
2025-06-03,New York Yankees,Cleveland Guardians,3,2,1,0,0.6666666666666666,0.4838709677419355,0.7923333333333334,3.333111111111111,1.1978518518518517,0.702451612903226,4.484258064516128,1.436258064516129
2025-06-03,Washington Nationals,Chicago Cubs,3,8,0,1,0.48148148148148145,0.6071428571428571,0.7117407407407407,5.140740740740741,1.3875925925925925,0.8091071428571429,4.314571428571428,1.3623571428571428
2025-06-03,Miami Marlins,Colorado Rockies,2,3,0,1,0.4375,0.125,0.68971875,4.69915625,1.3828749999999996,0.54515625,5.2324375,1.5108125
2025-06-03,Pittsburgh Pirates,Houston Astros,0,3,0,1,0.4482758620689655,0.4,0.6716896551724136,4.107206896551723,1.2537586206896554,0.6364800000000002,3.8873599999999997,1.20644
2025-06-03,Cincinnati Reds,Milwaukee Brewers,4,2,1,0,0.4827586206896552,0.45454545454545453,0.6977241379310347,3.8620689655172415,1.1410344827586207,0.6930909090909093,4.591242424242424,1.4700909090909087
2025-06-04,Los Angeles Dodgers,New York Mets,1,6,0,1,0.6875,0.4666666666666667,0.85040625,4.196874999999999,1.2885000000000004,0.6899000000000001,3.298433333333333,1.3328666666666669
2025-06-04,Athletics,Minnesota Twins,1,6,0,1,0.3,0.4411764705882353,0.7454000000000001,6.257266666666666,1.5928666666666667,0.6736176470588235,3.87314705882353,1.2120294117647061
2025-06-04,San Francisco Giants,San Diego Padres,6,5,1,0,0.6071428571428571,0.5172413793103449,0.7003928571428574,2.7996785714285717,1.2301785714285713,0.6599310344827586,4.519896551724138,1.3818965517241377
2025-06-04,Seattle Mariners,Baltimore Orioles,2,3,0,1,0.5161290322580645,0.36666666666666664,0.657258064516129,3.9888709677419354,1.3016451612903226,0.6370000000000001,4.902066666666666,1.3836333333333335
2025-06-04,Chicago White Sox,Detroit Tigers,4,5,0,1,0.4482758620689655,0.5757575757575758,0.6380689655172413,3.9014827586206895,1.2812758620689657,0.7185454545454544,3.809909090909091,1.2199393939393943
2025-06-04,Tampa Bay Rays,Texas Rangers,5,4,1,0,0.5,0.32142857142857145,0.6986842105263159,3.307894736842105,1.1581842105263156,0.6301428571428572,4.126785714285715,1.2633214285714285
2025-06-04,Atlanta Braves,Arizona Diamondbacks,1,2,0,1,0.5862068965517241,0.5,0.714344827586207,3.1094137931034482,1.1720689655172414,0.7541071428571426,4.929857142857143,1.323142857142857
2025-06-04,Toronto Blue Jays,Philadelphia Phillies,2,1,1,0,0.6060606060606061,0.6206896551724138,0.7769393939393942,4.391606060606061,1.232878787878788,0.7109655172413795,3.601172413793103,1.295896551724138
2025-06-04,Washington Nationals,Chicago Cubs,2,0,1,0,0.4642857142857143,0.6206896551724138,0.7050357142857143,5.242857142857143,1.3936071428571426,0.8098275862068965,4.200275862068965,1.3460344827586208
2025-06-04,Pittsburgh Pirates,Houston Astros,3,0,1,0,0.43333333333333335,0.4230769230769231,0.6603333333333332,4.0703,1.2342000000000004,0.633423076923077,3.737846153846154,1.181423076923077
2025-06-04,Boston Red Sox,Los Angeles Angels,11,9,1,0,0.5,0.5142857142857142,0.7508124999999999,3.8786875000000003,1.4112812499999998,0.6998285714285716,5.115657142857143,1.5572
2025-06-04,Cincinnati Reds,Milwaukee Brewers,1,9,0,1,0.5,0.4411764705882353,0.7057333333333334,3.8,1.1326333333333336,0.6872647058823532,4.588558823529412,1.474647058823529
2025-06-04,Miami Marlins,Colorado Rockies,2,3,0,1,0.42424242424242425,0.15151515151515152,0.6833333333333333,4.647666666666666,1.3679090909090907,0.5460303030303031,5.134484848484848,1.4986969696969694
2025-06-04,New York Yankees,Cleveland Guardians,0,4,0,1,0.6785714285714286,0.46875,0.7865000000000002,3.2855,1.1907857142857143,0.6961250000000002,4.449593749999999,1.4226249999999998
2025-06-05,Los Angeles Dodgers,New York Mets,6,5,1,0,0.6666666666666666,0.4838709677419355,0.8407575757575758,4.22121212121212,1.2763939393939399,0.6867741935483872,3.2242903225806447,1.314967741935484
2025-06-05,New York Yankees,Cleveland Guardians,4,0,1,0,0.6551724137931034,0.48484848484848486,0.7746206896551726,3.310137931034483,1.1995172413793105,0.7018787878787881,4.314757575757575,1.4064545454545454
2025-06-05,Washington Nationals,Chicago Cubs,1,7,0,1,0.4827586206896552,0.6,0.6971034482758621,5.062068965517242,1.3723793103448274,0.7956666666666667,4.135266666666666,1.322
2025-06-05,Pittsburgh Pirates,Houston Astros,2,8,0,1,0.45161290322580644,0.4074074074074074,0.6612580645161289,3.938999999999999,1.2230645161290328,0.6287777777777778,3.724407407407407,1.183962962962963
2025-06-05,Tampa Bay Rays,Texas Rangers,4,3,1,0,0.5128205128205128,0.3103448275862069,0.7003076923076924,3.3,1.1569743589743586,0.6293793103448276,4.17844827586207,1.2671724137931033
2025-06-05,San Francisco Giants,San Diego Padres,3,2,1,0,0.6206896551724138,0.5,0.7033793103448278,2.875551724137931,1.2414137931034481,0.6629999999999999,4.594233333333333,1.3775
2025-06-05,Chicago White Sox,Detroit Tigers,3,2,1,0,0.43333333333333335,0.5882352941176471,0.6366333333333333,3.9381,1.2867000000000002,0.7193823529411764,3.8155,1.2134705882352943
2025-06-05,Athletics,Minnesota Twins,14,3,1,0,0.2903225806451613,0.45714285714285713,0.7369354838709679,6.216709677419354,1.584483870967742,0.6745999999999999,3.7910571428571433,1.205971428571429
2025-06-05,Toronto Blue Jays,Philadelphia Phillies,9,1,1,0,0.6176470588235294,0.6,0.7664117647058826,4.2918529411764705,1.2195,0.7029333333333335,3.5503666666666662,1.2719333333333334
2025-06-05,St. Louis Cardinals,Kansas City Royals,5,7,0,1,0.6785714285714286,0.4482758620689655,0.7727499999999999,3.44025,1.1226785714285716,0.6582758620689655,3.4319999999999995,1.2885172413793105
2025-06-05,St. Louis Cardinals,Kansas City Royals,6,5,1,0,0.6551724137931034,0.4666666666666667,0.769103448275862,3.5629999999999997,1.1414482758620692,0.6669333333333333,3.484266666666666,1.2863000000000002
2025-06-05,Atlanta Braves,Arizona Diamondbacks,10,11,0,1,0.5666666666666667,0.5172413793103449,0.7022,3.0724333333333336,1.1774333333333333,0.7462758620689653,4.794344827586207,1.3081724137931035
2025-06-05,Seattle Mariners,Baltimore Orioles,3,4,0,1,0.5,0.3870967741935484,0.65171875,3.95796875,1.29221875,0.6350000000000001,4.808451612903225,1.367677419354839
2025-06-06,San Francisco Giants,Atlanta Braves,5,4,1,0,0.6333333333333333,0.3333333333333333,0.6992333333333336,2.846366666666667,1.2296666666666667,0.6704333333333332,4.463533333333333,1.3203333333333334
2025-06-06,Athletics,Baltimore Orioles,5,4,1,0,0.3125,0.40625,0.7535937500000001,6.1161875,1.5696875,0.6346250000000001,4.7519374999999995,1.3561875000000003
2025-06-06,Los Angeles Angels,Seattle Mariners,5,4,1,0,0.4,0.5714285714285714,0.63656,4.56,1.4710800000000004,0.7476785714285715,3.8550357142857146,1.3784285714285716
2025-06-06,Colorado Rockies,New York Mets,2,4,0,1,0.21428571428571427,0.46875,0.6977857142857141,6.05975,1.654607142857143,0.6970312500000001,3.2641562499999996,1.32465625
2025-06-06,St. Louis Cardinals,Los Angeles Dodgers,5,0,1,0,0.6666666666666666,0.5172413793103449,0.7651666666666667,3.564233333333333,1.1500666666666668,0.7302068965517242,4.104103448275862,1.326413793103448
2025-06-06,Milwaukee Brewers,San Diego Padres,0,2,0,1,0.6428571428571429,0.4838709677419355,0.632607142857143,3.36525,1.1662857142857146,0.6589677419354838,4.554903225806451,1.3733870967741935
2025-06-06,Chicago White Sox,Kansas City Royals,7,2,1,0,0.45161290322580644,0.45161290322580644,0.6419032258064515,3.8691290322580643,1.283903225806452,0.6698709677419354,3.496290322580645,1.2828387096774196
2025-06-06,Minnesota Twins,Toronto Blue Jays,4,6,0,1,0.7037037037037037,0.4074074074074074,0.7007407407407411,2.8243333333333336,1.108666666666667,0.6232962962962963,3.8185925925925925,1.215703703703704
2025-06-06,Detroit Tigers,Chicago Cubs,3,1,1,0,0.7241379310344828,0.6129032258064516,0.711793103448276,2.6216206896551726,1.106448275862069,0.8002903225806451,4.001870967741935,1.3116129032258066
2025-06-06,Cincinnati Reds,Arizona Diamondbacks,4,3,1,0,0.4838709677419355,0.5333333333333333,0.697709677419355,3.967741935483871,1.1498709677419356,0.7569666666666666,4.967866666666667,1.3275333333333335
2025-06-06,New York Yankees,Boston Red Sox,9,6,1,0,0.6666666666666666,0.41935483870967744,0.7755666666666668,3.1998,1.1780666666666666,0.695258064516129,4.159096774193549,1.2532903225806453
2025-06-06,Washington Nationals,Texas Rangers,2,0,1,0,0.4666666666666667,0.3,0.6945,5.126666666666667,1.3969999999999996,0.6366,4.1776333333333335,1.2595333333333332
2025-06-06,Pittsburgh Pirates,Philadelphia Phillies,5,4,1,0,0.4375,0.5806451612903226,0.6542812499999998,4.065906249999999,1.2265000000000004,0.693967741935484,3.762451612903225,1.2954193548387096
2025-06-06,Tampa Bay Rays,Miami Marlins,4,3,1,0,0.525,0.34615384615384615,0.6975500000000001,3.2924999999999995,1.1585999999999996,0.686423076923077,5.92873076923077,1.5714230769230768
2025-06-06,Cleveland Guardians,Houston Astros,2,4,0,1,0.6071428571428571,0.42857142857142855,0.651892857142857,3.814285714285714,1.3745714285714286,0.6354642857142857,3.6628214285714287,1.1773928571428571
2025-06-07,Chicago White Sox,Kansas City Royals,4,1,1,0,0.46875,0.4375,0.6461562499999999,3.81071875,1.2715625000000004,0.67021875,3.5628124999999997,1.2974375000000002
2025-06-07,Athletics,Baltimore Orioles,4,7,0,1,0.3333333333333333,0.3939393939393939,0.7521212121212121,6.052060606060606,1.5692727272727272,0.6411515151515152,4.778393939393939,1.360545454545455
2025-06-07,Colorado Rockies,New York Mets,1,8,0,1,0.20689655172413793,0.48484848484848486,0.7049310344827585,5.988724137931035,1.6550344827586208,0.6978181818181819,3.2258484848484845,1.324909090909091
2025-06-07,Los Angeles Angels,Seattle Mariners,8,6,1,0,0.4230769230769231,0.5517241379310345,0.6386153846153846,4.538461538461538,1.4615000000000005,0.7439310344827587,3.9160689655172414,1.3696896551724138
2025-06-07,Milwaukee Brewers,San Diego Padres,4,3,1,0,0.6206896551724138,0.5,0.6256551724137933,3.3181724137931035,1.1682068965517245,0.6586874999999999,4.4125625,1.3651874999999998
2025-06-07,New York Yankees,Boston Red Sox,7,10,0,1,0.6774193548387096,0.40625,0.7860322580645164,3.2901290322580645,1.1759032258064515,0.6980625,4.2752187500000005,1.2844375000000001
2025-06-07,Tampa Bay Rays,Miami Marlins,10,11,0,1,0.5365853658536586,0.3333333333333333,0.6998048780487806,3.2853658536585364,1.1601463414634143,0.6910370370370371,5.792481481481482,1.578037037037037
2025-06-07,Cleveland Guardians,Houston Astros,3,5,0,1,0.5862068965517241,0.4482758620689655,0.6538620689655171,3.820689655172414,1.3884827586206896,0.6410344827586207,3.6054827586206897,1.175103448275862
2025-06-07,Detroit Tigers,Chicago Cubs,1,6,0,1,0.7333333333333333,0.59375,0.7125000000000001,2.5675666666666666,1.1029000000000002,0.79459375,3.9822812499999998,1.3057812500000001
2025-06-07,San Francisco Giants,Atlanta Braves,3,2,1,0,0.6451612903225806,0.3225806451612903,0.6953225806451615,2.8706774193548386,1.2319354838709677,0.6680967741935482,4.409645161290323,1.3144516129032258
2025-06-07,Pittsburgh Pirates,Philadelphia Phillies,2,1,1,0,0.45454545454545453,0.5625,0.6660303030303029,4.063909090909091,1.2230000000000003,0.6899062500000002,3.807124999999999,1.30903125
2025-06-07,Washington Nationals,Texas Rangers,0,5,0,1,0.4838709677419355,0.2903225806451613,0.6865483870967742,4.961290322580646,1.3626774193548383,0.6222580645161291,4.115451612903226,1.2390645161290321
2025-06-07,St. Louis Cardinals,Los Angeles Dodgers,2,1,1,0,0.6774193548387096,0.5,0.765032258064516,3.449258064516129,1.1488064516129033,0.7271666666666667,4.1548,1.3238666666666665
2025-06-07,Minnesota Twins,Toronto Blue Jays,4,5,0,1,0.6785714285714286,0.42857142857142855,0.6986428571428575,2.9377500000000003,1.1008214285714288,0.6257142857142857,3.825071428571429,1.2159285714285717
2025-06-07,Cincinnati Reds,Arizona Diamondbacks,4,3,1,0,0.5,0.5161290322580645,0.7015000000000001,3.928125,1.1358125000000003,0.7513225806451612,4.900935483870968,1.3296451612903226
2025-06-07,Cincinnati Reds,Arizona Diamondbacks,13,1,1,0,0.5151515151515151,0.5,0.7050606060606062,3.890909090909091,1.122606060606061,0.7460312499999999,4.8381875,1.331625
2025-06-08,Chicago White Sox,Kansas City Royals,5,7,0,1,0.48484848484848486,0.42424242424242425,0.6528181818181817,3.7255454545454545,1.2700606060606066,0.6692727272727272,3.591212121212121,1.2960000000000003
2025-06-08,New York Yankees,Boston Red Sox,7,11,0,1,0.65625,0.42424242424242425,0.7805625000000003,3.4998125,1.2051249999999998,0.7066969696969697,4.327484848484849,1.2791818181818182
2025-06-08,San Francisco Giants,Atlanta Braves,4,3,1,0,0.65625,0.3125,0.6907187500000003,2.84346875,1.2246875,0.6651562499999999,4.369187500000001,1.2914062499999999
2025-06-08,Athletics,Baltimore Orioles,5,1,1,0,0.3235294117647059,0.4117647058823529,0.750264705882353,6.050529411764706,1.5721470588235293,0.6484705882352942,4.7555,1.372823529411765
2025-06-08,Colorado Rockies,New York Mets,5,13,0,1,0.2,0.5,0.7045666666666666,6.055766666666667,1.6517333333333333,0.7050882352941177,3.160382352941176,1.3186176470588236
2025-06-08,St. Louis Cardinals,Los Angeles Dodgers,3,7,0,1,0.6875,0.4838709677419355,0.76159375,3.3727187499999998,1.16153125,0.7232903225806452,4.093354838709677,1.325516129032258
2025-06-08,Minnesota Twins,Toronto Blue Jays,6,3,1,0,0.6551724137931034,0.4482758620689655,0.7008275862068969,3.0088620689655174,1.1088275862068968,0.6305862068965516,3.8311034482758624,1.216137931034483
2025-06-08,Los Angeles Angels,Seattle Mariners,2,3,0,1,0.4444444444444444,0.5333333333333333,0.6546296296296297,4.592592592592593,1.4773333333333338,0.7522666666666668,4.010533333333333,1.3865333333333334
2025-06-08,Detroit Tigers,Chicago Cubs,4,0,1,0,0.7096774193548387,0.6060606060606061,0.7071290322580646,2.6782903225806454,1.0960000000000003,0.7970606060606061,3.8919090909090905,1.2965151515151516
2025-06-08,Cincinnati Reds,Arizona Diamondbacks,4,2,1,0,0.5294117647058824,0.48484848484848486,0.7132941176470589,3.8058823529411767,1.1222647058823532,0.7410303030303029,5.134757575757575,1.3594545454545455
2025-06-08,Pittsburgh Pirates,Philadelphia Phillies,2,1,1,0,0.47058823529411764,0.5454545454545454,0.6645294117647057,3.973794117647058,1.200088235294118,0.6811212121212122,3.7599393939393932,1.2996666666666667
2025-06-08,Washington Nationals,Texas Rangers,2,4,0,1,0.46875,0.3125,0.6736562500000001,4.9,1.3617499999999996,0.6209375,3.9868437500000002,1.21421875
2025-06-08,Milwaukee Brewers,San Diego Padres,0,1,0,1,0.6333333333333333,0.48484848484848486,0.6319333333333336,3.3075666666666668,1.1737000000000002,0.6558484848484848,4.347030303030303,1.3730606060606059
2025-06-08,Cleveland Guardians,Houston Astros,4,2,1,0,0.5666666666666667,0.4666666666666667,0.6529666666666665,3.813333333333333,1.3721999999999999,0.6366333333333334,3.5753,1.1825999999999999
2025-06-08,Tampa Bay Rays,Miami Marlins,3,2,1,0,0.5238095238095238,0.35714285714285715,0.7064285714285715,3.4214285714285713,1.1706190476190474,0.6982857142857143,5.874892857142858,1.5609642857142858
2025-06-09,Arizona Diamondbacks,Seattle Mariners,8,4,1,0,0.46875,0.5483870967741935,0.7871562500000002,4.71278125,1.3416875000000001,0.7498064516129033,3.9456774193548387,1.3525483870967743
2025-06-09,San Diego Padres,Los Angeles Dodgers,7,8,0,1,0.6666666666666666,0.5,0.6964000000000001,2.811833333333333,1.0521000000000003,0.728625,4.0591875,1.3257499999999998
2025-06-09,Los Angeles Angels,Athletics,7,4,1,0,0.42857142857142855,0.4375,0.6409642857142857,4.535714285714286,1.4721785714285718,0.6994062499999999,5.7555,1.54515625
2025-06-09,St. Louis Cardinals,Toronto Blue Jays,4,5,0,1,0.6666666666666666,0.43333333333333335,0.7603636363636364,3.4826363636363635,1.170090909090909,0.6244666666666666,3.9284000000000003,1.2589333333333337
2025-06-09,Milwaukee Brewers,Atlanta Braves,1,7,0,1,0.6129032258064516,0.30303030303030304,0.625451612903226,3.2331290322580646,1.1537741935483872,0.6599090909090908,4.339060606060607,1.275
2025-06-09,Boston Red Sox,Tampa Bay Rays,8,10,0,1,0.5151515151515151,0.5454545454545454,0.7563636363636362,4.033878787878788,1.422393939393939,0.6408636363636364,3.6992272727272733,1.1552272727272728
2025-06-09,Philadelphia Phillies,Chicago Cubs,4,3,1,0,0.6129032258064516,0.5882352941176471,0.7405483870967741,4.403225806451613,1.3290322580645162,0.784764705882353,3.9097941176470585,1.3025000000000002
2025-06-09,Pittsburgh Pirates,Miami Marlins,10,3,1,0,0.4857142857142857,0.3448275862068966,0.6623999999999999,3.8602571428571424,1.1848571428571433,0.6896206896551724,5.788689655172414,1.5373103448275862
2025-06-09,Cleveland Guardians,Cincinnati Reds,4,7,0,1,0.5806451612903226,0.46875,0.6558064516129031,3.754838709677419,1.353032258064516,0.6735312499999999,3.65625,1.2674687500000001
2025-06-10,Arizona Diamondbacks,Seattle Mariners,10,3,1,0,0.48484848484848486,0.53125,0.7901212121212123,4.669151515151515,1.3423636363636364,0.7486875,4.01290625,1.3707500000000001
2025-06-10,San Diego Padres,Los Angeles Dodgers,11,1,1,0,0.6451612903225806,0.5151515151515151,0.6937419354838711,2.895322580645161,1.0665483870967742,0.7303636363636363,4.0725454545454545,1.3219393939393937
2025-06-10,Los Angeles Angels,Athletics,2,1,1,0,0.4482758620689655,0.42424242424242425,0.6408620689655172,4.517241379310345,1.4482413793103452,0.6948787878787878,5.785636363636363,1.5324242424242425
2025-06-10,Colorado Rockies,San Francisco Giants,5,6,0,1,0.1935483870967742,0.48484848484848486,0.7088709677419354,6.279774193548387,1.6809032258064516,0.6370606060606061,3.3279090909090905,1.170939393939394
2025-06-10,Houston Astros,Chicago White Sox,2,4,0,1,0.6470588235294118,0.1875,0.7485588235294117,3.5588235294117645,1.1633529411764707,0.61728125,4.55678125,1.48134375
2025-06-10,St. Louis Cardinals,Toronto Blue Jays,9,10,0,1,0.6470588235294118,0.45161290322580644,0.7545294117647059,3.486088235294117,1.182735294117647,0.6364516129032257,3.917806451612903,1.2505806451612906
2025-06-10,Milwaukee Brewers,Atlanta Braves,4,1,1,0,0.59375,0.3235294117647059,0.6185937500000002,3.35084375,1.1767500000000002,0.669970588235294,4.240852941176471,1.2603823529411764
2025-06-10,Pittsburgh Pirates,Miami Marlins,2,3,0,1,0.5,0.3333333333333333,0.6708055555555554,3.8363611111111107,1.1889722222222225,0.6899,5.9707333333333334,1.5610666666666666
2025-06-10,Minnesota Twins,Texas Rangers,4,16,0,1,0.6666666666666666,0.3333333333333333,0.711966666666667,2.9752333333333336,1.1015000000000004,0.6286060606060606,3.926636363636364,1.2077272727272725
2025-06-10,Boston Red Sox,Tampa Bay Rays,3,1,1,0,0.5,0.5652173913043478,0.7547941176470587,4.083676470588236,1.4313529411764703,0.645608695652174,3.787391304347827,1.1761304347826087
2025-06-10,New York Mets,Washington Nationals,5,4,1,0,0.7741935483870968,0.46875,0.762516129032258,2.5469032258064512,1.140774193548387,0.676625,4.98871875,1.40878125
2025-06-10,Philadelphia Phillies,Chicago Cubs,4,8,0,1,0.625,0.5714285714285714,0.7462812499999999,4.31675,1.31021875,0.7765714285714287,3.8495142857142857,1.3195714285714286
2025-06-10,Cleveland Guardians,Cincinnati Reds,0,1,0,1,0.5625,0.48484848484848486,0.6580624999999999,3.7937499999999997,1.3767187499999998,0.6839393939393938,3.6666666666666665,1.2762121212121214
2025-06-10,Baltimore Orioles,Detroit Tigers,3,5,0,1,0.41379310344827586,0.5714285714285714,0.7227241379310343,5.6689655172413795,1.541,0.7161428571428571,3.7616,1.2308285714285716
2025-06-10,Kansas City Royals,New York Yankees,2,10,0,1,0.59375,0.5806451612903226,0.6420312499999998,3.0892187499999997,1.12221875,0.7966451612903226,4.125290322580645,1.2165483870967742
2025-06-11,Baltimore Orioles,Detroit Tigers,10,1,1,0,0.4,0.5833333333333334,0.7186666666666665,5.6466666666666665,1.5377666666666667,0.7215277777777778,3.7404444444444445,1.2182500000000003
2025-06-11,Houston Astros,Chicago White Sox,10,2,1,0,0.6285714285714286,0.21212121212121213,0.7464857142857142,3.5714285714285716,1.1682,0.6172424242424243,4.47930303030303,1.4768484848484849
2025-06-11,Kansas City Royals,New York Yankees,3,6,0,1,0.5757575757575758,0.59375,0.6414545454545453,3.2986363636363634,1.1521818181818182,0.8035625000000001,4.0588750000000005,1.21671875
2025-06-11,Minnesota Twins,Texas Rangers,6,2,1,0,0.6451612903225806,0.35294117647058826,0.7170000000000002,3.3308709677419355,1.1448064516129035,0.6419411764705882,3.928794117647059,1.217970588235294
2025-06-11,Boston Red Sox,Tampa Bay Rays,4,3,1,0,0.5142857142857142,0.5416666666666666,0.7520857142857142,3.967,1.4095142857142855,0.6308333333333335,3.770208333333334,1.174
2025-06-11,New York Mets,Washington Nationals,5,0,1,0,0.78125,0.45454545454545453,0.7586562499999999,2.5798124999999996,1.142625,0.6806969696969697,4.958757575757576,1.3963939393939395
2025-06-11,San Diego Padres,Los Angeles Dodgers,2,5,0,1,0.65625,0.5,0.7069062500000001,2.83609375,1.0783437500000002,0.7242058823529413,4.283647058823529,1.3602647058823527
2025-06-11,Colorado Rockies,San Francisco Giants,7,10,0,1,0.1875,0.5,0.7164375,6.27103125,1.6735,0.6431470588235294,3.377088235294117,1.185529411764706
2025-06-11,Arizona Diamondbacks,Seattle Mariners,5,2,1,0,0.5,0.5151515151515151,0.8053529411764708,4.620058823529412,1.3584411764705884,0.7538181818181817,4.232212121212122,1.3936060606060607
2025-06-11,St. Louis Cardinals,Toronto Blue Jays,2,5,0,1,0.6285714285714286,0.46875,0.7592,3.6721999999999997,1.1997428571428572,0.6462812499999999,4.076625,1.2601250000000002
2025-06-11,Milwaukee Brewers,Atlanta Braves,2,6,0,1,0.6060606060606061,0.3142857142857143,0.6238181818181819,3.279606060606061,1.1680303030303032,0.6668,4.248257142857144,1.2636571428571426
2025-06-11,Cleveland Guardians,Cincinnati Reds,11,2,1,0,0.5454545454545454,0.5,0.646060606060606,3.709090909090909,1.36530303030303,0.6782647058823529,3.5588235294117645,1.2517352941176472
2025-06-11,Philadelphia Phillies,Chicago Cubs,7,2,1,0,0.6060606060606061,0.5833333333333334,0.7450303030303029,4.4283636363636365,1.3311212121212121,0.784888888888889,3.8536944444444448,1.3168611111111113
2025-06-11,Pittsburgh Pirates,Miami Marlins,5,2,1,0,0.4864864864864865,0.3548387096774194,0.6703243243243241,3.813756756756756,1.1808648648648652,0.6851612903225806,5.842645161290323,1.5358064516129033
2025-06-11,Los Angeles Angels,Athletics,6,5,1,0,0.4666666666666667,0.4117647058823529,0.6399333333333334,4.3966666666666665,1.419966666666667,0.6854117647058823,5.6428529411764705,1.517764705882353
2025-06-12,Houston Astros,Chicago White Sox,4,3,1,0,0.6388888888888888,0.20588235294117646,0.7570277777777776,3.5277777777777777,1.1635277777777777,0.6152941176470588,4.678441176470589,1.4995882352941177
2025-06-12,Chicago Cubs,Pittsburgh Pirates,3,2,1,0,0.6451612903225806,0.2903225806451613,0.7077096774193549,3.553935483870968,1.1729032258064518,0.6010322580645163,4.005193548387097,1.2620967741935483
2025-06-12,Milwaukee Brewers,St. Louis Cardinals,6,0,1,0,0.5882352941176471,0.4375,0.6206470588235296,3.3596176470588235,1.1794411764705883,0.6620624999999999,4.5385,1.38684375
2025-06-12,Kansas City Royals,New York Yankees,0,1,0,1,0.5588235294117647,0.6060606060606061,0.641705882352941,3.3780882352941175,1.160764705882353,0.8026969696969697,3.9964848484848488,1.216878787878788
2025-06-12,Baltimore Orioles,Detroit Tigers,1,4,0,1,0.41935483870967744,0.5675675675675675,0.7329032258064515,5.496774193548387,1.5096774193548388,0.712,3.9434054054054055,1.252891891891892
2025-06-12,Colorado Rockies,San Francisco Giants,8,7,1,0,0.18181818181818182,0.5142857142857142,0.7225151515151516,6.384030303030303,1.6901212121212121,0.6566571428571428,3.4234571428571425,1.202457142857143
2025-06-12,Minnesota Twins,Texas Rangers,3,16,0,1,0.65625,0.34285714285714286,0.7243125000000002,3.28928125,1.1402812500000004,0.6422,4.0094,1.2331714285714284
